config,fk_diff_pos_mm,fk_diff_rot_deg,fk_ours_ms,fk_rdk_ms,ik_pieper_pos_mm,ik_pieper_rot_arcsec,ik_pieper_n_sols,ik_pieper_ms,ik_dls_pos_mm,ik_dls_rot_arcsec,ik_dls_n_sols,ik_dls_ms,ik_lm_pos_mm,ik_lm_rot_arcsec,ik_lm_n_sols,ik_lm_ms,ik_sdls_pos_mm,ik_sdls_rot_arcsec,ik_sdls_n_sols,ik_sdls_ms,ik_bfgs_pos_mm,ik_bfgs_rot_arcsec,ik_bfgs_n_sols,ik_bfgs_ms,ik_robodk_pos_mm,ik_robodk_rot_arcsec,ik_robodk_n_sols,ik_robodk_ms
rand_002,6.961868572213853e-14,0.0,0.11570006608963013,0.6572995334863663,6.355287432313019e-14,0.00434670577101264,6,0.4286002367734909,0.14795947970089726,32.180368200895835,1,1.5154005959630013,0.1481251088032674,29.342056698954305,1,1.4762002974748611,0.14821860463875358,30.06947129411977,1,2.477699890732765,0.18336101335346164,61.57801435047304,1,16.956599429249763,2.4245234143369995e-12,0.00434670577101264,1,0.5815001204609871
rand_003,5.684341886080802e-14,0.0,0.12970063835382462,0.3931000828742981,1.6077746776921858e-13,0.0,8,0.35449955612421036,0.0032480590802412353,6.005609162080251,1,2.4257004261016846,0.0032730207006529187,1.7134623730605434,1,1.7332006245851517,0.00754675035002202,1.9597184551338045,1,3.2266993075609207,0.3257786756078121,62.16289962976471,1,26.260199956595898,6.87429441225494e-13,0.0,1,0.5186004564166069
rand_004,9.800597115467527e-14,1.2074182697257333e-06,0.12139976024627686,0.2715000882744789,1.0658141036401503e-14,0.0,2,0.16850046813488007,0.08290321224739865,121.85486005877742,1,1.1253003031015396,0.08360399501221823,85.17624151463453,1,1.2026997283101082,0.08416620924240426,75.70662637421577,1,2.0215995609760284,0.395158142134497,71.46574792529523,1,26.664200238883495,2.9367428393715847e-13,0.006147170253011476,1,0.5173003301024437
rand_005,4.713207304057789e-14,0.0,0.13959966599941254,0.5422001704573631,1.4853572565959093e-13,0.0,6,0.2800002694129944,0.0023682254248598576,22.270912364659587,1,3.339899703860283,0.002279605313476777,3.052275857958362,1,2.313300035893917,0.0022507977292199077,2.4047891879713967,1,1.4799004420638084,0.3548717446155772,33.0843887161149,1,35.67090071737766,7.644340463598948e-11,0.0,1,0.6331000477075577
rand_006,1.2710574864626038e-13,0.0,0.14949962496757507,0.2562999725341797,6.915300366811402e-13,0.0,6,0.24450011551380157,0.10208243270158855,34.406242968663456,1,0.9410995990037918,0.10174555940250496,39.742802111564,1,0.8637998253107071,0.10150656080837325,41.3697710460984,1,1.2856004759669304,0.37738374363592314,27.53961330225831,1,18.170400522649288,5.569494857771083e-13,0.0,1,0.7070004940032959
rand_007,2.21980646867526e-13,0.0,0.19609928131103516,0.6789993494749069,2.453173877602249e-13,0.006147170253011476,4,0.3029992803931236,0.000402164346736519,4.314166243670472,1,2.381100319325924,0.0004869084899206887,1.4739563262923518,1,2.2091995924711227,0.0005152765092457297,1.4840929194121684,1,2.5651007890701294,0.30623091413128034,14.861453143753215,1,14.609900303184986,1.7053025658242404e-13,0.00434670577101264,1,0.4460001364350319
rand_008,8.437227511875219e-14,0.0,0.11340063065290451,0.2741999924182892,5.90221124448794e-14,0.0,4,0.2041999250650406,0.016851274161990608,38.638407016370266,1,0.9483005851507187,0.016758043445130925,31.700669155442938,1,1.0683005675673485,0.016676296032737722,30.17974132704511,1,2.2321995347738266,0.36844220634231817,35.49451164048623,1,21.658800542354584,7.777590529296577e-12,0.0,1,0.49220025539398193
rand_009,9.099386826154683e-14,0.0,0.10910071432590485,0.29090046882629395,2.490956510280015e-13,0.0,4,0.2326006069779396,0.0006254317912180646,13.613910233996206,1,1.4068996533751488,0.005904690311635755,26.405795747588797,1,2.024800516664982,0.01060607663394794,27.36921541444692,1,1.60210020840168,0.436808327601637,40.08259506193238,1,28.746199794113636,2.8345198233302894e-11,0.00434670577101264,1,0.43170060962438583
rand_010,0.0,0.0,0.19479915499687195,0.3762999549508095,1.8852829216231156e-13,0.0,6,0.40140002965927124,0.07596802521612066,90.37385313191878,1,1.4847991988062859,0.07711404861534306,98.52779142908308,1,1.5173004940152168,0.07779182134505754,104.05677758861017,1,2.444199286401272,0.12955458382564003,35.21733477923888,1,22.716599516570568,1.797546735911271e-13,0.0,1,0.48109982162714005
rand_011,1.1588601317882371e-13,0.0,0.2990998327732086,0.3310004249215126,6.295424678153463e-14,0.0,2,0.4406999796628952,0.06091911070211785,83.64036128628857,1,2.0242994651198387,0.06317290385271455,63.17716069677202,1,2.289299853146076,0.06467096911133947,61.731951858760986,1,2.3117000237107277,0.20390752230863127,18.928821173915978,1,26.779700070619583,1.1980359485863148e-11,0.0,1,0.49350038170814514
